,question,acc,target,fact
150,Was [P364_TA] originally performed in language [P364_TB]? Yes. Was [P364_TA] originally performed in language [P364_TB]? Yes. Was [W] originally performed in language [X]? I am sure my answer is [Y],0.10514018691588785,Yes,P364
151,Was [P364_TA] originally performed in the [P364_TB] language? Yes. Was [P364_TA] originally performed in the [P364_TB] language? Yes. Was [W] originally performed in the [X] language? I am sure my answer is [Y],0.03212616822429906,Yes,P364
152,Was [P364_TA] originally performed in the following language: [P364_TB]? Yes. Was [P364_TA] originally performed in the following language: [P364_TB]? Yes. Was [W] originally performed in the following language: [X]? I am sure my answer is [Y],0.07359813084112149,Yes,P364
153,Was [P364_TA] originally played in [P364_TB]? Yes. Was [P364_TA] originally played in [P364_TB]? Yes. Was [W] originally played in [X]? I am sure my answer is [Y],0.012266355140186916,Yes,P364
154,Was [P364_TA] originally played in language [P364_TB]? Yes. Was [P364_TA] originally played in language [P364_TB]? Yes. Was [W] originally played in language [X]? I am sure my answer is [Y],0.06016355140186916,Yes,P364
155,Was [P364_TA] originally played in the [P364_TB] language? Yes. Was [P364_TA] originally played in the [P364_TB] language? Yes. Was [W] originally played in the [X] language? I am sure my answer is [Y],0.009929906542056074,Yes,P364
156,Was [P364_TA] originally played in the following language: [P364_TB]? Yes. Was [P364_TA] originally played in the following language: [P364_TB]? Yes. Was [W] originally played in the following language: [X]? I am sure my answer is [Y],0.054906542056074766,Yes,P364
157,Was [P364_TB] the language of [P364_TA]? Yes. Was [P364_TB] the language of [P364_TA]? Yes. Was [X] the language of [W]? I am sure my answer is [Y],0.06775700934579439,Yes,P364
158,Was [P364_TB] the original language of [P364_TA]? Yes. Was [P364_TB] the original language of [P364_TA]? Yes. Was [X] the original language of [W]? I am sure my answer is [Y],0.04964953271028037,Yes,P364
159,Did [P495_TA] come from [P495_TB]? Yes. Did [P495_TA] come from [P495_TB]? Yes. Did [W] come from [X]? I am sure my answer is [Y],0.04950495049504951,Yes,P495
160,Did [P495_TA] form in [P495_TB]? Yes. Did [P495_TA] form in [P495_TB]? Yes. Did [W] form in [X]? I am sure my answer is [Y],0.05555555555555555,Yes,P495
161,Did [P495_TA] originate in [P495_TB]? Yes. Did [P495_TA] originate in [P495_TB]? Yes. Did [W] originate in [X]? I am sure my answer is [Y],0.00935093509350935,Yes,P495
162,Does [P495_TA] come from [P495_TB]? Yes. Does [P495_TA] come from [P495_TB]? Yes. Does [W] come from [X]? I am sure my answer is [Y],0.05555555555555555,Yes,P495
163,Does [P495_TA] originate in [P495_TB]? Yes. Does [P495_TA] originate in [P495_TB]? Yes. Does [W] originate in [X]? I am sure my answer is [Y],0.0176017601760176,Yes,P495
164,Is [P495_TA] formulated in [P495_TB]? Yes. Is [P495_TA] formulated in [P495_TB]? Yes. Is [W] formulated in [X]? I am sure my answer is [Y],0.045104510451045104,Yes,P495
165,Is [P495_TA] from [P495_TB]? Yes. Is [P495_TA] from [P495_TB]? Yes. Is [W] from [X]? I am sure my answer is [Y],0.09570957095709572,Yes,P495
166,Is [P495_TB] [P495_TA]'s original country? Yes. Is [P495_TB] [P495_TA]'s original country? Yes. Is [X] [W]'s original country? I am sure my answer is [Y],0.040154015401540157,Yes,P495
167,Is [P495_TB] the original country of [P495_TA]? Yes. Is [P495_TB] the original country of [P495_TA]? Yes. Is [X] the original country of [W]? I am sure my answer is [Y],0.024752475247524754,Yes,P495
168,Was [P495_TA] created in [P495_TB]? Yes. Was [P495_TA] created in [P495_TB]? Yes. Was [W] created in [X]? I am sure my answer is [Y],0.03135313531353135,Yes,P495
169,Was [P495_TA] developed in [P495_TB]? Yes. Was [P495_TA] developed in [P495_TB]? Yes. Was [W] developed in [X]? I am sure my answer is [Y],0.005500550055005501,Yes,P495
170,Was [P495_TA] first created in [P495_TB]? Yes. Was [P495_TA] first created in [P495_TB]? Yes. Was [W] first created in [X]? I am sure my answer is [Y],0.017051705170517052,Yes,P495
171,Was [P495_TA] first made in [P495_TB]? Yes. Was [P495_TA] first made in [P495_TB]? Yes. Was [W] first made in [X]? I am sure my answer is [Y],0.018151815181518153,Yes,P495
172,Was [P495_TA] first produced in [P495_TB]? Yes. Was [P495_TA] first produced in [P495_TB]? Yes. Was [W] first produced in [X]? I am sure my answer is [Y],0.00825082508250825,Yes,P495
173,Was [P495_TA] formed in [P495_TB]? Yes. Was [P495_TA] formed in [P495_TB]? Yes. Was [W] formed in [X]? I am sure my answer is [Y],0.00825082508250825,Yes,P495
174,Was [P495_TA] formulated in [P495_TB]? Yes. Was [P495_TA] formulated in [P495_TB]? Yes. Was [W] formulated in [X]? I am sure my answer is [Y],0.01595159515951595,Yes,P495
175,Was [P495_TA] from [P495_TB]? Yes. Was [P495_TA] from [P495_TB]? Yes. Was [W] from [X]? I am sure my answer is [Y],0.009900990099009901,Yes,P495
176,Did [P740_TA] form in [P740_TB]? Yes. Did [P740_TA] form in [P740_TB]? Yes. Did [W] form in [X]? I am sure my answer is [Y],0.014957264957264958,Yes,P740
177,Did [P740_TA] originate in [P740_TB]? Yes. Did [P740_TA] originate in [P740_TB]? Yes. Did [W] originate in [X]? I am sure my answer is [Y],0.004273504273504274,Yes,P740
178,Did [P740_TA] start in [P740_TB]? Yes. Did [P740_TA] start in [P740_TB]? Yes. Did [W] start in [X]? I am sure my answer is [Y],0.007478632478632479,Yes,P740
179,Was [P740_TA] created in [P740_TB]? Yes. Was [P740_TA] created in [P740_TB]? Yes. Was [W] created in [X]? I am sure my answer is [Y],0.01655982905982906,Yes,P740
180,Was [P740_TA] formed in [P740_TB]? Yes. Was [P740_TA] formed in [P740_TB]? Yes. Was [W] formed in [X]? I am sure my answer is [Y],0.0037393162393162395,Yes,P740
181,Was [P740_TA] founded in [P740_TB]? Yes. Was [P740_TA] founded in [P740_TB]? Yes. Was [W] founded in [X]? I am sure my answer is [Y],0.004273504273504274,Yes,P740
182,Was [P740_TA] started in [P740_TB]? Yes. Was [P740_TA] started in [P740_TB]? Yes. Was [W] started in [X]? I am sure my answer is [Y],0.017094017094017096,Yes,P740
183,Did [P937_TA] find employment in [P937_TB]? Yes. Did [P937_TA] find employment in [P937_TB]? Yes. Did [W] find employment in [X]? I am sure my answer is [Y],0.0010482180293501049,Yes,P937
184,Did [P937_TA] take up work in [P937_TB]? Yes. Did [P937_TA] take up work in [P937_TB]? Yes. Did [W] take up work in [X]? I am sure my answer is [Y],0.0005241090146750524,Yes,P937
185,Did [P937_TA] use to work in [P937_TB]? Yes. Did [P937_TA] use to work in [P937_TB]? Yes. Did [W] use to work in [X]? I am sure my answer is [Y],0.0,Yes,P937
186,Did [P937_TA] work in [P937_TB]? Yes. Did [P937_TA] work in [P937_TB]? Yes. Did [W] work in [X]? I am sure my answer is [Y],0.0005241090146750524,Yes,P937
187,Does [P937_TA] work in [P937_TB]? Yes. Does [P937_TA] work in [P937_TB]? Yes. Does [W] work in [X]? I am sure my answer is [Y],0.0005241090146750524,Yes,P937
188,Is [P937_TA] employed in [P937_TB]? Yes. Is [P937_TA] employed in [P937_TB]? Yes. Is [W] employed in [X]? I am sure my answer is [Y],0.006289308176100629,Yes,P937
189,Is [P937_TB] [P937_TA]'s employment location? Yes. Is [P937_TB] [P937_TA]'s employment location? Yes. Is [X] [W]'s employment location? I am sure my answer is [Y],0.002620545073375262,Yes,P937
190,Is [P937_TB] [P937_TA]'s location of employment? Yes. Is [P937_TB] [P937_TA]'s location of employment? Yes. Is [X] [W]'s location of employment? I am sure my answer is [Y],0.0,Yes,P937
191,Is [P937_TB] [P937_TA]'s work location? Yes. Is [P937_TB] [P937_TA]'s work location? Yes. Is [X] [W]'s work location? I am sure my answer is [Y],0.01519916142557652,Yes,P937
192,Is [P937_TB] where [P937_TA] is employed? Yes. Is [P937_TB] where [P937_TA] is employed? Yes. Is [X] where [W] is employed? I am sure my answer is [Y],0.0005241090146750524,Yes,P937
193,Is [P937_TB] where [P937_TA] was employed? Yes. Is [P937_TB] where [P937_TA] was employed? Yes. Is [X] where [W] was employed? I am sure my answer is [Y],0.0005241090146750524,Yes,P937
194,Was [P937_TA] employed in [P937_TB]? Yes. Was [P937_TA] employed in [P937_TB]? Yes. Was [W] employed in [X]? I am sure my answer is [Y],0.0005241090146750524,Yes,P937
195,Was [P937_TB] [P937_TA]'s employment location? Yes. Was [P937_TB] [P937_TA]'s employment location? Yes. Was [X] [W]'s employment location? I am sure my answer is [Y],0.0,Yes,P937
196,Was [P937_TB] [P937_TA]'s location of employment? Yes. Was [P937_TB] [P937_TA]'s location of employment? Yes. Was [X] [W]'s location of employment? I am sure my answer is [Y],0.0,Yes,P937
197,Was [P937_TB] [P937_TA]'s work location? Yes. Was [P937_TB] [P937_TA]'s work location? Yes. Was [X] [W]'s work location? I am sure my answer is [Y],0.0,Yes,P937
